-260	create_date	4	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	modify_date	5	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	principal_id	6	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	type	7	175	175	2	0	0	Latin1_General_CI_AS_KS_WS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	type_desc	8	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	on_failure	9	48	48	1	3	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	on_failure_desc	10	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	is_state_enabled	11	104	104	1	1	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	queue_delay	12	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	predicate	13	231	231	6000	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	max_file_size	14	127	127	8	19	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	max_rollover_files	15	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	max_files	16	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	reserve_disk_space	17	104	104	1	1	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	log_file_path	18	231	231	520	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-260	log_file_name	19	231	231	520	0	0	SQL_Latin1_General_CP1_CI_AS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	principal_id	3	56	56	4	10	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	schema_id	4	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	parent_object_id	5	56	56	4	10	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	type	6	175	175	2	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	type_desc	7	231	231	120	0	0	Latin1_General_CI_AS_KS_WS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	create_date	8	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	modify_date	9	61	61	8	23	3		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	is_ms_shipped	10	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	is_published	11	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	is_schema_published	12	104	104	1	1	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
-387	is_replicated	13	104	104	1	1	0		1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NOT_APPLICABLE						0	0		
